transaction_amount,transaction_hour,is_weekend,merchant_category,user_location,device_type,previous_transaction_gap,transaction_velocity,failed_login_attempts,account_age_days,ip_risk_score,geo_mismatch_flag,unusual_device_flag,is_fraud
3190.38,16,0,grocery,Delhi,mobile,58.2,3,1,645,29.14,0,0,0
1429.5,7,0,fashion,Bhubaneswar,mobile,32.38,2,0,298,19.85,0,0,0
4919.88,8,0,food,Bangalore,mobile,496.91,3,2,2060,24.96,0,0,0
5392.65,14,0,electronics,Delhi,mobile,86.16,3,0,3544,9.75,0,0,0
790.19,20,0,food,Chennai,web,99.75,2,0,1030,38.53,0,0,0
2154.31,21,0,grocery,Chennai,web,549.15,3,0,1944,14.63,0,0,0
13387.04,9,0,grocery,Bangalore,web,143.8,3,0,505,31.9,0,0,0
5056.47,18,1,food,Pune,mobile,39.38,1,1,3631,14.8,0,0,0
3320.55,11,0,food,Pune,tablet,19.0,1,0,1673,31.5,0,1,0
6004.62,19,0,electronics,Mumbai,tablet,22.52,5,2,1946,29.98,0,0,0
724.98,1,0,food,Bhubaneswar,mobile,79.76,0,0,1145,13.48,0,0,0
4240.93,5,0,fuel,Bangalore,mobile,1.27,2,0,1974,29.44,0,0,0
1660.03,23,0,food,Bhubaneswar,web,84.99,3,0,2103,21.54,0,0,0
901.22,22,0,food,Bangalore,web,1.92,2,0,2205,7.56,0,0,0
3958.59,3,0,food,Delhi,tablet,257.44,4,0,1945,22.57,0,0,0
4993.22,8,0,grocery,Bangalore,web,105.67,1,1,3571,25.88,0,0,0
4733.36,2,0,electronics,Delhi,mobile,17.48,1,0,2417,6.44,0,0,0
5366.48,6,1,fuel,Bangalore,mobile,7.08,2,2,2527,29.45,0,0,0
4040.68,3,0,gift_card,Pune,mobile,61.26,3,1,917,37.69,0,1,0
2922.29,10,1,gaming,Hyderabad,mobile,13.24,1,1,2974,8.19,1,0,0
1460.71,2,0,fashion,Chennai,mobile,167.84,2,0,2610,9.29,0,0,0
3764.01,6,1,gift_card,Kolkata,mobile,219.84,2,0,1105,35.81,1,0,0
3508.73,7,1,electronics,Pune,web,120.26,2,0,1163,20.68,0,0,0
3927.5,1,0,food,Delhi,mobile,11.02,3,0,71,14.21,0,0,0
7112.19,4,1,grocery,Chennai,mobile,22.77,0,0,2168,19.07,0,0,0
3104.22,1,0,grocery,Mumbai,mobile,3.15,3,0,2980,27.82,0,0,0
4751.96,21,0,food,Bangalore,web,114.36,0,0,795,43.42,0,0,0
11631.93,8,0,fashion,Bhubaneswar,mobile,53.73,2,0,685,37.19,0,0,0
1526.47,16,0,travel,Pune,web,12.14,2,0,1584,45.11,1,0,0
1388.92,0,1,food,Delhi,mobile,52.38,2,0,190,38.71,1,0,0
5835.48,4,0,fuel,Kolkata,mobile,42.53,0,1,1425,30.24,0,0,0
5147.98,4,0,grocery,Hyderabad,mobile,231.51,1,0,147,8.82,0,1,0
7603.73,15,0,grocery,Delhi,web,35.77,2,1,166,29.16,0,0,0
1747.58,22,1,fuel,Mumbai,web,56.91,2,0,2385,53.82,0,0,0
3505.4,5,0,food,Delhi,web,238.2,0,1,1923,19.23,0,0,0
3444.69,23,0,grocery,Kolkata,mobile,107.96,0,1,1923,12.63,0,0,0
2304.28,10,0,grocery,Kolkata,tablet,27.81,2,0,139,26.26,0,0,0
1965.31,2,0,food,Hyderabad,mobile,152.61,0,2,776,53.39,0,0,0
3399.69,16,0,grocery,Bangalore,web,82.38,0,1,1941,33.21,0,0,0
7194.83,13,0,travel,Kolkata,mobile,53.23,4,0,2832,11.98,1,0,0
1175.95,21,0,electronics,Bangalore,mobile,245.9,2,0,1765,54.3,0,1,0
1104.93,3,0,grocery,Kolkata,web,77.24,1,0,3422,33.05,0,0,0
3964.62,21,0,travel,Kolkata,mobile,18.38,7,0,1753,21.92,0,0,0
3076.45,1,1,grocery,Kolkata,web,132.58,3,2,3509,29.1,0,0,0
2480.69,15,0,food,Delhi,mobile,3.14,1,0,1733,12.5,0,0,0
7445.83,17,1,food,Hyderabad,mobile,67.61,2,0,228,53.71,0,1,0
8939.12,8,0,fashion,Bangalore,mobile,164.86,1,0,1231,24.78,0,0,0
3524.55,8,0,fashion,Delhi,web,157.12,2,0,3082,15.43,0,0,0
4049.31,23,0,fuel,Bangalore,web,1.33,2,1,1772,15.98,0,0,0
7040.3,18,1,travel,Pune,mobile,12.9,3,0,1801,68.74,0,0,0
276.06,1,0,grocery,Bangalore,mobile,91.46,3,0,2042,35.53,0,0,0
3284.79,13,1,gift_card,Pune,mobile,12.84,2,1,1052,20.77,0,0,0
3815.23,9,0,travel,Bhubaneswar,mobile,41.03,3,0,1366,13.5,0,1,0
917.96,12,0,electronics,Bhubaneswar,mobile,54.82,2,0,1304,14.68,0,0,0
4908.62,2,0,electronics,Mumbai,mobile,137.55,3,0,3560,4.91,0,0,0
2604.51,20,0,grocery,Kolkata,mobile,109.99,1,1,1479,44.09,0,1,0
6519.35,20,0,fuel,Delhi,mobile,954.38,0,1,3555,78.63,0,0,0
2159.42,15,0,grocery,Delhi,web,146.71,1,1,2350,10.07,0,0,0
3301.36,12,1,electronics,Kolkata,web,185.89,4,0,217,56.92,0,0,0
5752.74,2,1,travel,Chennai,mobile,112.53,2,1,739,10.07,0,0,0
7247.98,4,0,electronics,Delhi,web,139.27,3,2,3105,23.53,0,0,1
2524.98,6,0,grocery,Bangalore,mobile,15.18,3,2,3485,9.27,0,1,0
5259.13,20,0,food,Hyderabad,mobile,79.37,3,0,2449,36.75,0,0,0
2931.69,9,0,grocery,Kolkata,mobile,73.66,2,0,874,24.33,0,0,0
2594.27,23,0,electronics,Kolkata,mobile,42.57,0,2,523,32.6,0,0,0
11203.44,20,0,grocery,Bangalore,mobile,127.88,0,0,1356,36.96,0,0,0
7938.72,5,0,grocery,Bhubaneswar,mobile,215.53,4,0,2648,33.07,0,0,0
2480.25,8,0,food,Pune,mobile,128.23,1,0,3566,47.14,0,0,0
3732.74,23,0,electronics,Hyderabad,web,66.87,1,0,1721,17.38,0,0,0
247.7,10,0,grocery,Delhi,mobile,25.4,1,0,467,35.11,0,0,0
5896.95,5,1,gift_card,Kolkata,mobile,18.33,4,0,2500,25.28,0,0,0
11075.99,14,0,food,Bangalore,mobile,546.53,4,1,2113,30.82,0,0,0
5756.92,19,0,fashion,Chennai,mobile,19.85,3,1,3174,24.16,0,0,0
1921.26,9,0,electronics,Delhi,mobile,41.29,1,1,3369,26.66,0,0,0
5255.12,5,0,electronics,Pune,mobile,74.8,1,0,231,45.58,0,0,0
3957.35,8,0,electronics,Bhubaneswar,mobile,368.45,1,0,3310,27.09,0,0,0
5853.41,18,1,fashion,Bangalore,mobile,6.32,0,0,512,38.9,0,0,0
4894.15,7,1,electronics,Bhubaneswar,mobile,9.91,1,0,261,20.05,0,0,0
2516.3,0,0,electronics,Delhi,mobile,73.24,3,0,1644,57.67,1,0,0
2846.78,22,0,grocery,Bhubaneswar,mobile,69.06,1,0,1448,30.97,0,1,0
1034.74,19,1,travel,Mumbai,mobile,226.35,2,1,302,28.83,0,0,0
2344.82,18,1,food,Bhubaneswar,web,33.5,0,0,98,11.78,0,0,0
4787.46,9,0,fashion,Mumbai,mobile,243.79,1,0,2096,14.92,0,0,0
5280.17,4,0,grocery,Delhi,mobile,110.91,3,0,2762,4.8,0,1,0
15644.24,6,0,electronics,Delhi,mobile,407.66,3,0,3293,14.43,0,0,0
5076.37,4,0,gaming,Hyderabad,mobile,203.42,4,1,528,21.35,0,0,0
4754.33,6,0,fuel,Hyderabad,mobile,98.5,4,0,1889,23.74,1,1,0
1745.48,10,0,food,Chennai,mobile,112.84,1,0,1030,47.53,0,0,0
3568.87,23,0,grocery,Chennai,mobile,152.32,0,0,3100,37.66,0,0,0
7624.59,11,0,fuel,Kolkata,mobile,367.6,2,0,182,48.59,0,0,0
943.29,12,1,grocery,Pune,mobile,54.66,6,1,388,59.27,0,0,0
925.22,19,1,gaming,Delhi,mobile,346.92,4,1,3523,61.13,0,0,0
2434.68,4,0,travel,Chennai,mobile,56.88,1,0,478,8.88,0,0,0
1394.98,20,0,gift_card,Mumbai,mobile,144.51,1,0,2999,29.24,0,0,0
1787.89,18,1,electronics,Pune,mobile,51.48,3,0,2081,27.17,0,0,0
4109.67,6,0,fuel,Chennai,mobile,22.51,4,1,3502,12.32,0,0,0
4505.3,22,0,grocery,Delhi,tablet,139.59,3,0,146,22.09,0,0,0
1189.83,21,0,fuel,Kolkata,mobile,155.58,3,0,3612,17.16,0,0,0
8035.94,3,0,electronics,Kolkata,mobile,81.46,0,0,1521,54.15,0,0,0
1253.75,22,0,travel,Bhubaneswar,mobile,43.39,3,0,1727,17.49,0,0,0
1510.05,2,0,grocery,Bhubaneswar,tablet,252.81,2,2,918,39.46,0,0,0
11715.9,18,0,fuel,Mumbai,mobile,19.94,2,0,657,17.72,0,0,0
3841.96,15,0,food,Mumbai,mobile,20.35,3,0,858,50.33,0,0,0
312.62,4,0,food,Mumbai,mobile,98.33,5,1,3369,38.22,0,0,0
1349.26,9,0,travel,Mumbai,web,73.04,0,0,237,11.62,0,0,0
1941.97,8,0,electronics,Bangalore,mobile,18.3,0,0,751,45.46,0,0,0
5987.52,0,1,travel,Bangalore,mobile,331.66,2,0,3291,49.09,0,0,0
3077.91,18,0,food,Chennai,mobile,171.91,1,1,1551,15.82,0,0,0
3135.23,5,0,grocery,Chennai,mobile,5.59,3,0,1533,55.06,0,0,0
3622.64,1,0,fashion,Hyderabad,mobile,81.68,2,0,1378,25.14,0,0,0
6460.76,18,0,electronics,Bangalore,mobile,35.11,1,0,97,16.34,0,0,0
14272.68,7,0,electronics,Kolkata,mobile,38.87,2,0,2883,5.32,0,0,0
5659.86,5,0,gaming,Delhi,mobile,174.36,3,1,1682,22.94,0,0,0
1600.15,4,0,grocery,Bangalore,mobile,261.69,1,0,3591,26.23,0,0,0
9900.64,5,0,food,Pune,mobile,37.44,4,0,2736,6.86,0,0,0
1599.38,9,1,electronics,Delhi,mobile,270.86,2,1,1499,9.8,0,0,0
3426.07,4,0,travel,Delhi,mobile,291.58,5,0,2251,31.14,0,0,0
2431.45,11,0,electronics,Kolkata,web,199.25,1,3,1551,8.14,0,0,0
2561.95,9,0,fuel,Pune,mobile,158.99,5,0,2017,54.64,0,0,0
2358.52,0,0,grocery,Hyderabad,web,9.0,1,0,2656,6.09,0,1,0
3496.41,15,0,travel,Hyderabad,mobile,69.68,1,0,929,11.78,1,0,0
7200.71,10,0,grocery,Mumbai,mobile,19.72,1,0,1963,31.78,1,0,0
1363.72,0,0,food,Bhubaneswar,mobile,13.51,1,1,3039,40.82,0,0,0
4789.55,21,1,grocery,Hyderabad,mobile,218.88,1,0,776,36.21,0,0,0
2410.11,15,0,gaming,Delhi,web,34.83,1,1,1304,18.64,0,0,0
7059.21,2,0,fuel,Chennai,mobile,15.45,4,1,2497,30.78,0,0,0
6463.57,8,0,electronics,Kolkata,mobile,199.78,3,1,475,5.57,0,0,0
1656.65,2,0,fashion,Delhi,mobile,28.88,1,0,1009,26.1,0,0,0
2617.96,0,0,fuel,Mumbai,web,54.94,5,0,1556,35.43,0,0,0
3294.37,19,0,grocery,Delhi,web,61.35,1,0,2244,27.76,0,0,0
4175.81,15,0,food,Chennai,mobile,168.19,4,1,3552,19.47,1,0,0
5022.11,15,0,fashion,Hyderabad,web,173.31,2,0,2349,15.77,1,1,0
1707.86,11,0,travel,Hyderabad,mobile,198.94,2,0,1325,25.2,0,0,0
2498.72,22,0,electronics,Hyderabad,mobile,82.09,5,0,2212,37.81,0,0,1
3027.98,16,0,grocery,Bangalore,mobile,62.08,2,1,2346,54.66,0,0,0
4071.37,9,0,gaming,Bhubaneswar,mobile,120.7,4,1,2574,40.38,0,1,0
289.21,18,0,grocery,Delhi,web,69.93,2,1,1561,27.64,0,0,0
1181.69,9,0,electronics,Bangalore,mobile,163.81,2,0,396,66.19,0,0,0
5449.12,15,1,gift_card,Bangalore,mobile,103.57,1,0,1212,42.6,1,0,0
3832.51,16,0,grocery,Chennai,web,285.08,5,0,2223,24.54,0,0,0
1171.49,9,1,grocery,Pune,tablet,41.98,3,0,2075,45.83,0,0,0
3043.73,8,1,grocery,Mumbai,tablet,97.41,5,1,1217,20.45,0,0,0
717.4,19,0,grocery,Chennai,mobile,74.46,0,2,147,26.9,0,0,0
1489.31,5,0,fuel,Delhi,tablet,22.11,2,0,40,27.99,0,0,0
2405.1,13,0,grocery,Bhubaneswar,mobile,265.46,2,0,3453,32.35,0,0,0
6073.57,4,0,grocery,Delhi,tablet,164.77,2,0,850,7.04,0,0,0
4694.75,6,0,fashion,Hyderabad,mobile,111.52,2,1,384,20.11,0,0,0
2269.82,20,1,gift_card,Bangalore,mobile,78.97,2,1,1035,7.13,0,0,0
4990.77,6,0,food,Hyderabad,web,156.94,3,0,2261,65.94,0,0,0
12040.0,14,0,food,Bangalore,mobile,136.18,2,1,3091,25.62,0,0,0
2561.82,12,0,food,Bangalore,mobile,8.89,2,0,3014,46.7,0,0,0
2229.33,5,0,grocery,Kolkata,mobile,56.12,5,0,2959,15.73,0,0,0
5173.08,9,0,travel,Kolkata,mobile,62.46,3,0,1321,16.97,0,1,0
6451.52,13,0,fashion,Kolkata,mobile,162.67,4,0,1849,37.08,0,0,0
1471.06,10,1,gaming,Mumbai,web,505.27,2,0,248,5.28,0,0,0
7820.99,4,1,food,Bangalore,mobile,256.27,1,0,2540,71.53,0,1,0
641.41,21,1,electronics,Delhi,mobile,128.51,4,0,3436,15.1,0,0,0
2714.16,14,0,food,Bangalore,web,62.79,1,0,1915,27.76,0,0,0
5225.09,7,0,food,Chennai,mobile,120.51,2,0,2279,24.59,0,0,0
1896.96,11,0,electronics,Chennai,mobile,311.82,3,1,3579,17.17,0,0,0
5765.71,9,0,electronics,Bangalore,web,72.19,2,0,423,25.12,0,0,0
2154.88,12,1,food,Pune,web,7.22,1,0,3165,6.45,0,0,0
2847.54,8,0,food,Mumbai,mobile,1.9,1,0,2239,52.26,0,1,0
3474.03,13,0,grocery,Kolkata,mobile,124.48,2,1,2800,48.93,0,0,0
1646.62,16,0,gaming,Kolkata,mobile,38.15,2,0,1961,19.71,0,1,0
1576.68,2,0,travel,Pune,mobile,15.21,3,0,2257,26.75,0,0,0
4798.13,14,0,travel,Bangalore,web,12.98,1,0,3221,57.51,0,0,0
1639.22,1,0,electronics,Delhi,mobile,406.61,1,1,3060,60.46,0,0,0
2485.64,13,0,fashion,Hyderabad,web,57.81,3,1,2316,40.66,1,0,0
3787.96,16,1,grocery,Bangalore,mobile,109.21,2,1,2476,9.64,1,0,0
1531.21,6,0,grocery,Pune,mobile,64.71,4,1,1190,53.92,0,0,0
2694.04,17,1,travel,Bangalore,mobile,569.95,5,0,1189,21.57,0,1,0
3256.44,0,1,gaming,Bhubaneswar,web,84.04,3,0,2459,38.36,0,0,0
1133.36,16,0,grocery,Bangalore,mobile,417.93,2,1,1408,26.99,0,0,0
3843.61,21,0,fashion,Bangalore,mobile,129.63,2,0,2481,13.65,0,0,0
2309.13,10,0,gift_card,Delhi,web,90.19,2,0,671,52.43,0,0,0
1425.28,18,0,electronics,Hyderabad,tablet,65.21,2,0,1310,17.26,1,0,0
3504.2,23,0,food,Kolkata,mobile,312.62,2,0,3212,15.72,0,0,0
5802.53,6,0,electronics,Mumbai,mobile,248.33,2,0,3398,22.9,1,0,0
3686.83,22,0,food,Chennai,mobile,8.95,1,1,2281,28.09,0,1,0
1317.08,12,0,grocery,Kolkata,mobile,63.38,3,0,2542,15.0,0,0,0
3061.82,3,0,travel,Kolkata,mobile,161.51,3,0,1019,15.26,0,0,0
3476.54,1,0,electronics,Bhubaneswar,mobile,122.88,3,0,2857,10.08,0,1,0
2822.12,11,1,food,Chennai,tablet,69.37,2,0,1132,23.83,0,0,0
7666.68,2,0,fashion,Chennai,mobile,378.41,3,0,1710,21.58,0,0,0
5232.68,0,0,fashion,Pune,tablet,123.69,2,0,3589,17.27,0,0,0
2916.82,2,0,electronics,Hyderabad,web,507.63,1,1,2735,27.17,0,0,0
8850.52,12,0,grocery,Hyderabad,web,90.01,3,0,1026,29.93,0,0,0
2311.75,20,1,travel,Kolkata,mobile,217.07,3,1,165,70.09,0,0,0
5672.16,14,0,gaming,Chennai,mobile,21.45,2,1,190,47.57,0,0,0
5479.92,16,0,food,Mumbai,mobile,315.32,3,0,3630,58.98,0,0,0
5656.48,21,0,electronics,Kolkata,mobile,80.59,2,1,3050,20.07,0,0,0
5991.77,17,1,gift_card,Hyderabad,mobile,96.15,1,1,3442,64.85,0,0,0
2629.9,19,0,fuel,Delhi,web,44.66,3,1,384,34.14,0,1,0
6673.47,1,0,grocery,Delhi,mobile,130.87,5,1,3501,34.87,0,0,0
2486.19,11,1,grocery,Delhi,mobile,219.02,1,0,3301,15.0,0,0,0
6200.47,18,0,food,Pune,web,185.02,3,1,2017,33.93,0,1,0
4512.39,12,0,food,Chennai,mobile,22.56,1,0,3483,47.67,0,0,0
10439.66,6,1,electronics,Mumbai,mobile,3.03,6,0,1963,27.6,0,0,0
1079.25,11,1,grocery,Delhi,tablet,27.08,1,1,614,43.06,0,0,0
1796.03,14,0,food,Bangalore,mobile,23.57,2,1,2300,36.02,0,0,0
2284.83,2,0,grocery,Bangalore,mobile,221.52,5,0,2049,16.77,0,0,0
3179.91,9,0,fuel,Pune,mobile,412.1,0,0,1168,45.51,0,0,0
3305.35,22,0,food,Hyderabad,mobile,290.57,6,0,507,17.38,0,0,0
4914.22,6,0,fashion,Hyderabad,mobile,43.87,2,0,495,10.87,0,0,0
8657.17,23,0,grocery,Mumbai,mobile,543.14,2,1,1772,4.56,0,0,0
1300.28,13,1,travel,Bangalore,mobile,51.13,1,0,3238,42.9,0,0,0
1222.05,21,0,fuel,Pune,mobile,187.76,2,0,1472,13.99,0,0,0
6159.85,0,1,grocery,Delhi,web,33.9,2,0,2460,36.32,0,0,0
11004.62,10,0,food,Chennai,web,517.17,2,0,3281,31.1,0,0,0
219.22,22,0,electronics,Chennai,mobile,56.63,2,0,3287,3.55,0,0,0
1417.39,3,0,fashion,Hyderabad,mobile,87.16,5,0,1069,6.19,0,0,0
7386.88,10,0,gift_card,Bhubaneswar,mobile,61.16,4,0,3569,14.78,0,1,0
6535.52,23,0,gaming,Kolkata,web,186.93,2,0,2933,22.78,0,0,0
1470.24,21,0,gift_card,Bangalore,mobile,121.12,2,1,197,12.04,0,1,0
13959.17,16,0,fashion,Mumbai,web,57.86,1,2,2070,65.98,0,0,0
2998.23,20,0,grocery,Bangalore,mobile,48.58,4,1,3311,35.38,0,0,0
7086.46,17,0,food,Delhi,web,212.67,2,0,805,19.93,0,0,0
4134.35,5,0,food,Pune,mobile,13.52,1,0,480,38.92,0,0,0
3295.8,20,1,electronics,Mumbai,mobile,64.61,1,0,3406,11.15,0,0,0
2684.61,3,0,grocery,Hyderabad,mobile,241.24,2,0,3045,34.8,0,0,0
11308.43,17,0,fuel,Hyderabad,web,155.69,1,0,2340,46.99,0,0,0
2993.49,14,1,electronics,Bangalore,mobile,95.6,4,1,711,22.68,0,0,0
1148.62,18,0,grocery,Delhi,web,90.4,1,1,2025,12.83,0,0,0
6322.87,10,0,fuel,Delhi,mobile,267.56,1,0,1418,40.42,0,0,0
1846.01,3,0,electronics,Mumbai,mobile,307.68,1,0,1768,44.24,0,0,0
4667.76,9,0,gaming,Pune,web,247.81,0,1,2718,32.84,0,0,0
7781.61,8,0,gaming,Bangalore,mobile,1025.24,10,0,690,40.49,0,0,0
3487.75,6,0,grocery,Hyderabad,tablet,59.84,1,0,3557,46.38,0,0,0
4553.18,18,0,fashion,Hyderabad,mobile,5.72,3,1,2577,63.53,0,1,0
3038.97,11,1,fuel,Bhubaneswar,web,41.17,0,1,2925,33.59,0,0,0
1170.78,17,0,grocery,Kolkata,mobile,87.26,3,2,704,7.28,0,0,0
6758.43,16,0,fuel,Hyderabad,web,80.63,1,0,931,5.27,0,0,0
4685.18,1,0,food,Chennai,mobile,356.05,5,0,1932,18.29,0,0,0
3672.36,18,0,fashion,Pune,mobile,10.33,4,0,2347,21.18,0,0,0
1079.9,4,1,electronics,Bhubaneswar,mobile,4.21,1,0,2199,8.95,0,0,1
2081.8,3,0,grocery,Kolkata,mobile,12.23,4,1,2398,17.5,0,0,0
11395.61,1,0,grocery,Kolkata,web,45.76,5,1,1739,9.11,0,1,0
7772.31,10,0,electronics,Chennai,web,149.84,1,0,3022,4.27,0,0,0
8011.49,20,1,fashion,Hyderabad,web,16.15,1,1,1184,38.52,0,0,0
6569.39,21,1,fuel,Delhi,mobile,145.86,2,0,527,45.07,0,0,0
2929.06,23,0,fashion,Hyderabad,web,81.64,5,1,1025,21.43,0,0,0
2939.42,0,0,fashion,Kolkata,mobile,50.55,2,0,1437,48.9,0,0,0
6742.59,15,0,electronics,Delhi,mobile,29.12,0,1,1310,28.66,0,0,0
100.15,19,1,food,Kolkata,mobile,89.95,0,1,438,19.46,1,0,0
2734.77,1,1,grocery,Mumbai,web,119.01,3,0,3423,47.32,0,0,0
934.92,2,0,grocery,Chennai,web,11.73,2,0,2234,43.94,0,0,0
3996.99,9,0,gift_card,Chennai,web,59.21,3,1,2057,32.83,0,0,0
8057.99,13,0,grocery,Bhubaneswar,tablet,70.34,3,1,1162,24.45,0,0,0
3758.61,7,0,electronics,Delhi,mobile,159.85,3,1,2263,16.02,1,0,0
2913.76,4,0,grocery,Pune,tablet,10.27,3,0,1588,11.26,0,0,0
5592.27,6,0,grocery,Delhi,mobile,49.44,3,0,2490,20.9,0,0,0
2568.95,1,1,fuel,Kolkata,mobile,102.68,0,0,2151,19.65,0,0,0
3157.55,13,1,fuel,Bhubaneswar,mobile,28.24,1,3,513,20.51,0,0,0
2288.59,9,0,gaming,Bhubaneswar,mobile,64.32,4,0,1572,62.89,0,0,0
1942.91,18,0,food,Bangalore,web,35.45,4,0,315,35.31,0,0,0
912.29,9,0,grocery,Bhubaneswar,mobile,236.89,5,1,2869,43.01,0,0,0
4873.82,7,1,electronics,Bhubaneswar,mobile,35.74,1,1,2632,32.53,0,0,0
971.39,7,0,grocery,Bangalore,mobile,82.79,5,0,2005,32.91,0,0,0
6270.62,20,0,grocery,Pune,mobile,76.37,3,0,2331,31.26,0,0,0
4927.98,13,0,grocery,Bhubaneswar,mobile,1.12,1,1,1245,31.24,0,0,0
703.99,4,0,electronics,Pune,mobile,171.27,2,0,1102,32.45,1,0,0
4064.68,14,0,food,Mumbai,mobile,187.45,1,0,2165,26.42,0,0,0
7339.82,23,0,food,Chennai,mobile,35.21,2,0,2603,63.61,0,0,0
2094.7,23,0,grocery,Kolkata,mobile,3.78,3,1,2667,18.41,0,0,0
7280.12,11,0,fuel,Delhi,mobile,83.39,3,0,449,38.99,0,0,0
3779.05,10,1,fuel,Bangalore,mobile,71.74,1,1,1172,33.19,0,0,0
1187.14,12,1,food,Pune,web,0.58,0,0,191,24.41,0,0,0
2467.18,11,0,gaming,Delhi,web,238.56,2,0,1287,15.45,0,0,0
3538.74,18,1,electronics,Chennai,mobile,211.04,3,0,762,45.15,0,0,0
3612.53,9,0,gift_card,Pune,mobile,15.68,4,1,2374,22.76,0,0,0
2776.83,2,1,electronics,Hyderabad,web,38.75,4,0,459,33.33,0,0,1
800.75,19,0,gaming,Hyderabad,tablet,26.28,3,2,1001,11.01,0,0,0
11199.56,13,0,gaming,Kolkata,web,125.49,5,0,1226,19.1,0,0,0
2215.33,16,0,electronics,Chennai,web,23.44,1,0,2715,23.05,0,0,0
1761.52,17,0,gaming,Kolkata,mobile,75.6,1,0,3270,10.52,0,0,0
3805.17,5,0,grocery,Kolkata,web,77.03,3,0,825,19.87,0,0,0
2669.26,10,1,electronics,Mumbai,mobile,218.52,2,0,2727,21.61,0,0,0
5400.77,6,1,fashion,Pune,mobile,216.06,1,0,1243,30.29,0,0,0
798.37,15,0,fashion,Delhi,tablet,68.02,2,0,3507,11.09,0,0,0
4479.83,16,0,food,Bangalore,mobile,27.78,0,1,3494,21.08,0,0,0
1758.42,1,1,grocery,Hyderabad,mobile,196.99,2,1,1871,10.89,0,0,0
330.5,5,0,fuel,Mumbai,mobile,175.02,3,1,2939,33.18,0,0,0
8374.78,16,0,electronics,Bangalore,mobile,157.5,3,1,950,11.47,1,0,0
6613.68,22,1,grocery,Chennai,mobile,208.9,1,1,1083,12.51,0,0,0
1618.69,13,0,fashion,Bangalore,mobile,83.31,4,0,2004,49.34,0,0,0
2320.5,15,0,travel,Delhi,web,66.47,3,2,3638,48.94,0,0,1
5580.16,12,0,electronics,Bhubaneswar,mobile,127.21,2,0,1933,32.47,0,0,0
1348.75,4,0,grocery,Hyderabad,mobile,310.36,1,0,589,9.75,0,0,0
1239.48,17,0,fuel,Mumbai,mobile,135.53,1,2,1080,14.45,0,1,0
2973.82,15,0,fuel,Pune,tablet,5.56,1,0,167,51.87,0,0,0
3909.55,9,0,food,Mumbai,mobile,223.12,4,0,1669,78.69,0,0,0
1648.38,10,0,grocery,Chennai,mobile,258.31,1,0,1130,17.81,0,0,0
5273.54,14,0,gaming,Bhubaneswar,mobile,272.2,1,1,1907,22.13,0,0,0
1586.31,18,0,fuel,Bangalore,mobile,56.57,2,0,1676,24.59,0,0,0
4536.01,8,1,travel,Bhubaneswar,tablet,185.48,1,0,1942,24.22,0,0,0
7505.27,5,1,gaming,Hyderabad,web,36.81,1,0,282,38.32,0,0,0
593.34,22,0,gaming,Kolkata,web,421.86,1,2,3417,25.14,0,0,0
7882.02,19,0,food,Delhi,mobile,52.31,2,0,2986,38.24,0,0,0
8024.96,4,0,grocery,Hyderabad,mobile,144.74,5,0,1535,40.66,0,1,1
3405.67,22,0,grocery,Chennai,mobile,182.11,3,0,1089,39.29,0,1,0
2284.55,10,0,grocery,Bhubaneswar,web,60.58,3,0,1429,27.26,0,0,0
2701.57,7,0,food,Hyderabad,mobile,173.29,2,2,891,25.37,0,0,0
6495.87,22,0,grocery,Pune,mobile,113.68,0,0,1753,10.69,1,0,0
2491.83,9,0,gaming,Chennai,mobile,11.92,1,0,1700,32.97,0,0,0
3249.14,15,0,grocery,Hyderabad,mobile,41.41,2,0,871,16.13,0,0,0
3475.43,18,0,electronics,Chennai,mobile,171.84,2,0,1859,49.23,0,0,0
1797.21,6,1,fashion,Mumbai,mobile,353.94,3,0,870,18.78,0,0,0
7747.54,9,0,food,Hyderabad,mobile,69.59,0,0,3548,22.98,0,0,0
6449.76,17,0,travel,Chennai,mobile,1.57,3,0,3446,32.21,0,0,0
6461.67,4,0,food,Bhubaneswar,web,65.03,4,0,1985,22.64,0,0,0
3949.09,1,0,food,Delhi,mobile,80.53,3,2,2155,44.85,0,0,1
3617.3,19,0,travel,Mumbai,mobile,351.46,3,0,631,41.62,0,0,0
3621.0,7,1,grocery,Delhi,mobile,46.14,1,0,1697,70.61,0,0,0
4551.66,6,1,electronics,Hyderabad,mobile,85.01,3,0,461,11.58,0,0,0
5231.81,13,0,grocery,Kolkata,tablet,71.48,0,0,420,16.96,0,0,0
4428.14,17,0,travel,Kolkata,mobile,15.67,3,0,3345,41.18,0,0,0
2544.18,22,0,grocery,Bangalore,mobile,453.59,2,0,78,31.87,0,0,0
1775.68,17,0,grocery,Chennai,mobile,38.59,0,1,1198,42.04,0,0,0
2864.67,4,0,gaming,Pune,mobile,198.05,3,0,48,35.49,0,0,0
8603.7,13,1,gaming,Bangalore,mobile,90.91,0,0,3049,31.33,0,0,0
2139.15,20,0,grocery,Kolkata,web,171.65,3,1,1323,51.15,0,0,0
2063.08,21,0,gift_card,Pune,mobile,256.75,3,1,470,29.35,0,0,0
1518.64,9,1,fuel,Hyderabad,mobile,479.44,2,0,3545,16.44,0,0,0
